synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-008794,syn-user-0235,syn-account-0235,2024-03-17T10:47:43Z,577.14,INR,syn-merchant-0009,shopping,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008794,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,10,6,18,744.58,1169,0.666667,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008795,syn-user-0116,syn-account-0116,2024-03-17T11:00:57Z,1780.23,INR,syn-merchant-0036,travel,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008795,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,1760.36,363107,0.470588,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008796,syn-user-0442,syn-account-0442,2024-03-17T11:14:55Z,512.50,INR,syn-merchant-0082,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-008796,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,307.37,352363,0.0,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008797,syn-user-0266,syn-account-0266,2024-03-17T11:25:03Z,1644.77,INR,syn-merchant-0091,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008797,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,1440.52,674416,0.411765,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008798,syn-user-0071,syn-account-0071,2024-03-17T11:37:15Z,2514.49,INR,syn-merchant-0086,bills,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008798,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,2019.63,803088,0.588235,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008799,syn-user-0142,syn-account-0142,2024-03-17T11:41:58Z,521.31,INR,syn-merchant-0070,subscriptions,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008799,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,539.00,717559,0.294118,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008800,syn-user-0412,syn-account-0412,2024-03-17T11:46:53Z,469.53,INR,syn-merchant-0059,transport,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008800,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,557.64,330875,0.470588,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008801,syn-user-0172,syn-account-0172,2024-03-17T11:50:34Z,800.90,INR,syn-merchant-0025,bills,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008801,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,616.39,354963,0.647059,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008802,syn-user-0057,syn-account-0057,2024-03-17T11:50:37Z,3000.91,INR,syn-merchant-0093,shopping,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008802,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,11,6,17,973.14,289995,0.117647,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008803,syn-user-0363,syn-account-0363,2024-03-17T12:04:35Z,172.42,INR,syn-merchant-0045,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008803,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,594.18,744113,0.764706,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008804,syn-user-0416,syn-account-0416,2024-03-17T12:11:43Z,143.10,INR,syn-merchant-0008,other,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008804,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,315.99,795022,0.705882,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008805,syn-user-0075,syn-account-0075,2024-03-17T12:14:57Z,369.62,INR,syn-merchant-0098,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008805,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,544.81,1085810,0.411765,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008806,syn-user-0399,syn-account-0399,2024-03-17T12:19:13Z,157.00,INR,syn-merchant-0080,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008806,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,208.39,381931,0.352941,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008807,syn-user-0057,syn-account-0057,2024-03-17T12:21:29Z,686.54,INR,syn-merchant-0093,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-008807,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,18,1085.80,1852,0.166667,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008808,syn-user-0339,syn-account-0339,2024-03-17T12:33:12Z,1311.95,INR,syn-merchant-0087,entertainment,CARD_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-008808,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,1248.88,361713,0.588235,test,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-008809,syn-user-0003,syn-account-0003,2024-03-17T12:36:47Z,625.92,INR,syn-merchant-0088,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008809,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,1094.96,655021,0.411765,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008810,syn-user-0075,syn-account-0075,2024-03-17T12:40:08Z,403.12,INR,syn-merchant-0011,transport,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008810,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,18,535.08,1511,0.333333,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008811,syn-user-0029,syn-account-0029,2024-03-17T12:46:11Z,435.71,INR,syn-merchant-0046,subscriptions,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008811,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,18,533.74,22495,0.444444,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008812,syn-user-0484,syn-account-0484,2024-03-17T12:49:47Z,172.72,INR,syn-merchant-0038,home,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008812,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,449.46,697446,0.058824,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008813,syn-user-0367,syn-account-0367,2024-03-17T12:55:22Z,1108.44,INR,syn-merchant-0059,transport,WALLET_SIMULATED,COMPLETED,synthetic_combined_pattern,syn-scenario-008813,True,generator_rule,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,synthetic_research,True,SpendShield synthetic generator,v2,12,6,17,897.65,784295,0.0,test,A transaction combining two or more weak or moderate synthetic deviations with overlap across scenarios.,"Sample a varied subset of amount, time, repeat, category, merchant, and channel deviations."
syn-transaction-008814,syn-user-0320,syn-account-0320,2024-03-17T13:03:29Z,490.82,INR,syn-merchant-0096,subscriptions,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008814,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,13,6,17,400.92,347072,0.470588,test,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
